OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SENTINEL-6A,2020-086A,2026-05-26T11:00:09.754272,12.80929218,.00079317,66.0390,180.1839,270.2447,89.7660,0,U,46984,999,25754,.13195335E-3,-.31E-6,0
CAS500-1,2021-022A,2026-05-26T22:24:25.473024,15.20142536,.00058164,97.3928,42.6140,25.2415,334.9103,0,U,47932,999,28753,.31932079E-3,.6842E-4,0
GAOFEN-12 02,2021-026A,2026-05-27T00:01:22.880928,14.80276515,.00036796,97.9920,145.2692,316.8569,43.2354,0,U,48079,999,27862,.60429361E-4,.407E-5,0
PLEIADES NEO 3,2021-034A,2026-05-26T23:31:48.107424,14.81673685,.00014803,97.8932,222.0520,93.6429,266.4953,0,U,48268,999,27451,.17483471E-3,.1324E-4,0
PLEIADES NEO 4,2021-073E,2026-05-26T22:43:09.899040,14.81673396,.00014258,97.8930,222.0144,92.9663,267.1713,0,U,49070,999,25822,.72278141E-4,.517E-5,0
LANDSAT 9,2021-088A,2026-05-26T18:31:05.564352,14.57116941,.00014548,98.1857,217.2520,97.6455,262.4908,0,U,49260,999,24788,.79883118E-4,.315E-5,0
CSG-2,2022-008A,2026-05-26T22:54:13.059648,14.82158803,.0001475,97.8890,330.8605,85.7390,274.3992,0,U,51444,999,23344,.12077554E-3,.909E-5,0
GAOFEN-12 03,2022-069A,2026-05-26T23:01:26.717664,14.79993133,.00010566,97.8306,35.3622,115.0002,245.1320,0,U,52912,999,21147,.78704884E-4,.545E-5,0
SWOT,2022-173A,2026-05-26T20:06:25.473312,14.00171830,.0000112,77.6113,64.1293,94.6358,265.4806,0,U,54754,999,17616,-.11856023E-4,-.2E-6,0
GAOFEN-12 04,2023-123A,2026-05-26T23:29:25.951776,14.80180374,.00016955,97.9130,65.3010,92.1929,267.9477,0,U,57654,999,14949,.14147338E-3,.1023E-4,0
PARS 1,2024-039Q,2026-05-26T22:45:23.037984,15.45230400,.00094274,97.4809,127.2083,178.5824,181.5453,0,U,59065,999,12536,.24194738E-3,.11425E-3,0
RESURS-P 4,2024-061A,2026-05-26T23:18:07.722144,15.31990719,.00006744,97.2739,95.2428,97.4013,262.7306,0,U,59371,999,12051,.11009947E-3,.3324E-4,0
LEGION 1,2024-081A,2026-05-26T20:23:32.031456,15.16488172,.00109861,97.5020,224.9368,84.6276,275.6210,0,U,59625,999,11430,.22103685E-3,.4243E-4,0
LEGION 2,2024-081B,2026-05-26T21:06:19.181088,15.16470770,.00127085,97.5021,225.0642,55.8879,304.3558,0,U,59626,999,11431,.22479049E-3,.4316E-4,0
ALOS-4 (DAICHI-4),2024-123A,2026-05-27T02:59:32.942976,14.79469587,.0001615,97.9234,244.5946,98.1623,261.9772,0,U,60182,999,10276,.18863E-3,.1357E-4,0
LEGION 3,2024-146A,2026-05-26T23:28:31.919808,15.15849070,.00073915,44.9996,144.2875,32.3409,327.7922,0,U,60452,999,9880,.19326364E-3,.3498E-4,0
LEGION 4,2024-146B,2026-05-26T17:13:27.397344,15.15857487,.00132697,45.0010,237.5957,194.7569,165.2923,0,U,60453,999,9761,.24537831E-3,.452E-4,0
SENTINEL-2C,2024-157A,2026-05-26T18:34:26.332896,14.30822918,.0001387,98.5694,221.8581,84.7966,275.3375,0,U,60989,999,8992,.51755655E-4,.92E-6,0
IONOSFERA-M 1,2024-199A,2026-05-26T22:55:40.529280,14.22749860,.0001146,98.7202,20.3489,137.6365,222.4901,0,U,61735,999,12468,.43496855E-4,.53E-6,0
IONOSFERA-M 2,2024-199B,2026-05-26T22:03:51.953184,14.22752970,.00017617,98.7201,20.2242,59.9202,300.2150,0,U,61736,999,12780,.45242311E-4,.57E-6,0
PRSC-EO1,2025-012A,2026-05-25T07:30:44.312832,15.17754378,.00049005,97.4229,218.2191,354.6912,5.4269,0,U,62725,999,7472,.3315491E-3,.663E-4,0
BIOMASS,2025-090A,2026-05-26T23:09:50.132448,14.67537861,.00014034,98.0744,334.5896,88.5842,271.5523,0,U,63772,999,5757,.10922332E-3,.571E-5,0
GOSAT-GW (IBUKI GW),2025-141A,2026-05-26T23:39:25.725024,14.67556333,.00014547,98.0567,84.6480,85.5708,274.5663,0,U,64694,999,4873,.12881064E-3,.683E-5,0
IONOSFERA-M 3,2025-155A,2026-05-26T23:43:17.160384,14.21482351,.00003477,98.6014,109.4287,345.6788,14.4380,0,U,64876,999,4339,.4810979E-4,.62E-6,0
IONOSFERA-M 4,2025-155B,2026-05-26T22:52:08.693760,14.21484410,.00005182,98.6013,109.3118,81.7424,278.3812,0,U,64877,999,4338,.42635834E-4,.5E-6,0
MICROCARB,2025-156A,2026-05-26T19:26:17.055168,14.72299761,.00158615,97.9832,224.3288,345.3949,14.6798,0,U,64899,999,4482,.93350161E-4,.541E-5,0
CO3D 3,2025-156B,2026-05-26T20:39:53.722944,15.20202323,.00006443,97.4331,225.8609,151.9630,208.1640,0,U,64900,999,4629,.24530836E-3,.5247E-4,0
CO3D 4,2025-156C,2026-05-26T20:40:07.794912,15.20207053,.00013367,97.4329,225.8607,59.3019,300.8348,0,U,64901,999,4629,.23057296E-3,.4928E-4,0
CO3D 2,2025-156D,2026-05-26T21:26:53.792160,15.20189381,.00011207,97.4330,225.7923,130.2999,229.8334,0,U,64902,999,4629,.22379845E-3,.4778E-4,0
CO3D 1,2025-156E,2026-05-26T21:27:06.730560,15.20211470,.00009746,97.4332,225.7922,132.7103,227.4215,0,U,64903,999,4629,.26740591E-3,.5727E-4,0
PRSC-S1,2025-164A,2026-05-26T18:46:22.486080,15.06224176,.0006909,41.1311,48.3434,221.3436,138.6856,0,U,65055,999,4520,.35743645E-3,.5162E-4,0
SENTINEL-6B,2025-264A,2026-05-26T12:53:05.566272,12.80929171,.00080491,66.0390,180.1471,269.3769,90.6324,0,U,66514,999,2439,.12321926E-3,-.33E-6,0
CAS500-3,2025-274F,2026-05-26T18:26:01.803552,14.88260117,.0005232,97.7447,75.3076,170.5546,189.5770,0,U,66655,999,2696,.13661964E-3,.1208E-4,0
CSG-3,2026-001A,2026-05-26T22:23:49.288704,14.82151754,.0001315,97.8885,330.8432,91.0620,269.0744,0,U,67304,999,2131,.47456179E-4,.326E-5,0
PRSC-E03,2026-092A,2026-05-26T15:33:04.582944,15.06558433,.00049329,38.0000,216.6844,225.3752,134.6608,0,U,68835,999,470,.16796697E-3,.2425E-4,0
CAS500-2,2026-100AK,2026-05-26T16:45:10.207584,15.20433231,.00092795,97.4100,44.9222,94.6228,265.6067,0,U,69013,999,354,.29551459E-3,.6385E-4,0
